id,mode,domain,subtype,product,session,query,expected_groups,success,llm_used,answer,tokens_in,tokens_out,answer_trace,model,temperature,max_output_tokens,harness_commit
arch-v2-002360,AUTO_COMPOSE,lexmark,memory_symbolic_step,PrinterL1,arch_v2_s002360,State my preferred supplier for PrinterL1 and one test step the PrinterL1 record requires.,"[[""NordicPack""], [""Wireless Test"", ""Print Quality Test"", ""Label Check""]]",1,1,Preferred supplier for PrinterL1 is NordicPack. One test step the PrinterL1 record requires is Wireless Test [mem:arch_v2_s002360:1].,278,34,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 278, ""completion_tokens"": 34, ""total_tokens"": 312}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002361,AUTO_COMPOSE,viessmann,memory_symbolic_step,ProductV1,arch_v2_s002361,Combine my preferred packaging for ProductV1 with one required ProductV1 verification step.,"[[""molded pulp packaging""], [""Leak Check"", ""Pressure Test"", ""Electrical Safety Test"", ""Wireless Test""]]",1,1,"The preferred packaging for ProductV1 is molded pulp packaging from the supplier EcoWrap, and one required verification step is the Electrical Safety Test. [mem:arch_v2_s002361:1]",270,28,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 270, ""completion_tokens"": 28, ""total_tokens"": 298}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002362,AUTO_COMPOSE,battery,memory_symbolic_step,ProductA,arch_v2_s002362,"For ProductA, give my preferred supplier and one required test step for ProductA.","[[""MaterialLoop""], [""BatteryTestStep"", ""WirelessTestStep""]]",1,1,"The preferred supplier for ProductA is MaterialLoop, and one required test step for ProductA is ex:BatteryTestStep [mem:arch_v2_s002362:1].",267,36,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 267, ""completion_tokens"": 36, ""total_tokens"": 303}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002363,AUTO_COMPOSE,lexmark,memory_symbolic_step,PrinterL2,arch_v2_s002363,State my preferred packaging for PrinterL2 and one test step the PrinterL2 record requires.,"[[""paper-based cushioning""], [""Print Quality Test"", ""Label Check""]]",1,1,"My preferred packaging for PrinterL2 is paper-based cushioning, and one test step the PrinterL2 record requires is the Print Quality Test [mem:arch_v2_s002363:1].",258,39,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 258, ""completion_tokens"": 39, ""total_tokens"": 297}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002364,AUTO_COMPOSE,viessmann,memory_symbolic_step,ProductV2,arch_v2_s002364,Combine my preferred supplier for ProductV2 with one required ProductV2 verification step.,"[[""CircularBox""], [""Leak Check"", ""Pressure Test"", ""Electrical Safety Test""]]",1,1,"The preferred supplier for ProductV2 is CircularBox, and one required ProductV2 verification step is the Electrical Safety Test. [mem:arch_v2_s002364:1]",231,25,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 231, ""completion_tokens"": 25, ""total_tokens"": 256}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002365,AUTO_COMPOSE,battery,memory_symbolic_step,ProductA,arch_v2_s002365,"For ProductA, give my preferred packaging and one required test step for ProductA.","[[""recycled cardboard""], [""BatteryTestStep"", ""WirelessTestStep""]]",1,1,"For ProductA, the preferred packaging is recycled cardboard. One required test step for ProductA is ex:BatteryTestStep [mem:arch_v2_s002365:1].",266,36,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 266, ""completion_tokens"": 36, ""total_tokens"": 302}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002366,AUTO_COMPOSE,lexmark,memory_symbolic_step,PrinterL1,arch_v2_s002366,State my preferred supplier for PrinterL1 and one test step the PrinterL1 record requires.,"[[""HeatPack""], [""Wireless Test"", ""Print Quality Test"", ""Label Check""]]",1,1,Preferred supplier for PrinterL1: HeatPack. One test step the PrinterL1 record requires: Wireless Test [mem:arch_v2_s002366:1].,277,34,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 277, ""completion_tokens"": 34, ""total_tokens"": 311}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002367,AUTO_COMPOSE,viessmann,memory_symbolic_step,ProductV1,arch_v2_s002367,Combine my preferred packaging for ProductV1 with one required ProductV1 verification step.,"[[""double-walled carton""], [""Leak Check"", ""Pressure Test"", ""Electrical Safety Test"", ""Wireless Test""]]",1,1,"The preferred packaging for ProductV1 is double-walled carton, and one required verification step is the Electrical Safety Test. [mem:arch_v2_s002367:1]",272,24,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 272, ""completion_tokens"": 24, ""total_tokens"": 296}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002368,AUTO_COMPOSE,battery,memory_symbolic_step,ProductA,arch_v2_s002368,"For ProductA, give my preferred supplier and one required test step for ProductA.","[[""NordicPack""], [""BatteryTestStep"", ""WirelessTestStep""]]",1,1,The preferred supplier for ProductA is NordicPack [mem:arch_v2_s002368:1] One required step for ProductA is ex:BatteryTestStep [sym:ProductA],267,25,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm_then_symbolic_append"", ""passage_count"": 2, ""prompt_tokens"": 267, ""completion_tokens"": 25, ""total_tokens"": 292, ""reason"": ""The LLM answer missed the query-specific symbolic value, so exact symbolic evidence was appended."", ""post_llm_correction"": true, ""fallback_source_id"": ""sym:ProductA""}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002369,AUTO_COMPOSE,lexmark,memory_symbolic_step,PrinterL2,arch_v2_s002369,State my preferred packaging for PrinterL2 and one test step the PrinterL2 record requires.,"[[""molded pulp packaging""], [""Print Quality Test"", ""Label Check""]]",1,1,My preferred packaging for PrinterL2 is molded pulp packaging. One test step the PrinterL2 record requires is Print Quality Test [mem:arch_v2_s002369:1].,258,37,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 258, ""completion_tokens"": 37, ""total_tokens"": 295}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002370,AUTO_COMPOSE,viessmann,memory_symbolic_step,ProductV2,arch_v2_s002370,Combine my preferred supplier for ProductV2 with one required ProductV2 verification step.,"[[""MaterialLoop""], [""Leak Check"", ""Pressure Test"", ""Electrical Safety Test""]]",1,1,The preferred supplier for ProductV2 is MaterialLoop [mem:arch_v2_s002370:1] One required step for ProductV2 is Pressure Test [sym:ProductV2],229,33,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm_then_symbolic_append"", ""passage_count"": 2, ""prompt_tokens"": 229, ""completion_tokens"": 33, ""total_tokens"": 262, ""reason"": ""The LLM answer missed the query-specific symbolic value, so exact symbolic evidence was appended."", ""post_llm_correction"": true, ""fallback_source_id"": ""sym:ProductV2""}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002371,AUTO_COMPOSE,battery,memory_symbolic_step,ProductA,arch_v2_s002371,"For ProductA, give my preferred packaging and one required test step for ProductA.","[[""paper-based cushioning""], [""BatteryTestStep"", ""WirelessTestStep""]]",1,1,The preferred packaging for ProductA is paper-based cushioning [mem:arch_v2_s002371:1] One required step for ProductA is ex:BatteryTestStep [sym:ProductA],267,35,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm_then_symbolic_append"", ""passage_count"": 2, ""prompt_tokens"": 267, ""completion_tokens"": 35, ""total_tokens"": 302, ""reason"": ""The LLM answer missed the query-specific symbolic value, so exact symbolic evidence was appended."", ""post_llm_correction"": true, ""fallback_source_id"": ""sym:ProductA""}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002372,AUTO_COMPOSE,lexmark,memory_symbolic_step,PrinterL1,arch_v2_s002372,State my preferred supplier for PrinterL1 and one test step the PrinterL1 record requires.,"[[""CircularBox""], [""Wireless Test"", ""Print Quality Test"", ""Label Check""]]",1,1,Preferred supplier for PrinterL1 is CircularBox. One test step the PrinterL1 record requires is Wireless Test [mem:arch_v2_s002372:1].,280,34,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 280, ""completion_tokens"": 34, ""total_tokens"": 314}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002373,AUTO_COMPOSE,viessmann,memory_symbolic_step,ProductV1,arch_v2_s002373,Combine my preferred packaging for ProductV1 with one required ProductV1 verification step.,"[[""recycled cardboard""], [""Leak Check"", ""Pressure Test"", ""Electrical Safety Test"", ""Wireless Test""]]",1,1,"For ProductV1, the preferred packaging is recycled cardboard, and one required verification step is the Electrical Safety Test. [mem:arch_v2_s002373:1]",269,23,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 269, ""completion_tokens"": 23, ""total_tokens"": 292}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002374,AUTO_COMPOSE,battery,memory_symbolic_step,ProductA,arch_v2_s002374,"For ProductA, give my preferred supplier and one required test step for ProductA.","[[""HeatPack""], [""BatteryTestStep"", ""WirelessTestStep""]]",1,1,The preferred supplier for ProductA is HeatPack [mem:arch_v2_s002374:1] One required step for ProductA is ex:BatteryTestStep [sym:ProductA],266,32,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm_then_symbolic_append"", ""passage_count"": 2, ""prompt_tokens"": 266, ""completion_tokens"": 32, ""total_tokens"": 298, ""reason"": ""The LLM answer missed the query-specific symbolic value, so exact symbolic evidence was appended."", ""post_llm_correction"": true, ""fallback_source_id"": ""sym:ProductA""}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002375,AUTO_COMPOSE,lexmark,memory_symbolic_step,PrinterL2,arch_v2_s002375,State my preferred packaging for PrinterL2 and one test step the PrinterL2 record requires.,"[[""double-walled carton""], [""Print Quality Test"", ""Label Check""]]",1,1,My preferred packaging for PrinterL2 is double-walled carton. One test step the PrinterL2 record requires is Print Quality Test. [mem:arch_v2_s002375:1],260,27,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 260, ""completion_tokens"": 27, ""total_tokens"": 287}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002376,AUTO_COMPOSE,viessmann,memory_symbolic_step,ProductV2,arch_v2_s002376,Combine my preferred supplier for ProductV2 with one required ProductV2 verification step.,"[[""NordicPack""], [""Leak Check"", ""Pressure Test"", ""Electrical Safety Test""]]",1,1,Preferred supplier for ProductV2 is NordicPack. One required ProductV2 verification step is Electrical Safety Test. [mem:arch_v2_s002376:1],229,34,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm"", ""passage_count"": 2, ""prompt_tokens"": 229, ""completion_tokens"": 34, ""total_tokens"": 263}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
arch-v2-002377,AUTO_COMPOSE,battery,memory_symbolic_step,ProductA,arch_v2_s002377,"For ProductA, give my preferred packaging and one required test step for ProductA.","[[""molded pulp packaging""], [""BatteryTestStep"", ""WirelessTestStep""]]",1,1,The preferred packaging for ProductA is molded pulp packaging [mem:arch_v2_s002377:1] One required step for ProductA is ex:BatteryTestStep [sym:ProductA],267,32,"{""configured_provider"": ""openai"", ""configured_model"": ""gpt-4o-mini"", ""llm_disabled"": false, ""llm_attempted"": true, ""llm_used"": true, ""provider"": ""openai"", ""model"": ""gpt-4o-mini-2024-07-18"", ""api"": ""chat_completions"", ""path"": ""llm_then_symbolic_append"", ""passage_count"": 2, ""prompt_tokens"": 267, ""completion_tokens"": 32, ""total_tokens"": 299, ""reason"": ""The LLM answer missed the query-specific symbolic value, so exact symbolic evidence was appended."", ""post_llm_correction"": true, ""fallback_source_id"": ""sym:ProductA""}",gpt-4o-mini-2024-07-18,API-path dependent; see release/baseline_configs.json,256,a4e623402a37e2276d2e680633144d5c0564966e
